FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,Label
image-105,7,1012,245,517,198,12.666666666666666,38,19,2,1,3,0,1031,131,Image
image-105,8,1012,611,165,198,12,24,19,1.263157894736842,1,2,0,1031,131,Image
image-105,9,979,287,227,232,9.533333333333333,286,18,15.88888888888889,6,30,0,997,165,Image
image-105,10,956,256,520,255,12,24,18,1.3333333333333333,1,2,0,974,188,Image
image-105,11,957,608,163,253,14.5,29,19,1.5263157894736843,1,2,0,976,186,Image
image-105,12,850,290,227,287,9.213361344537814,283,92,3.0760869565217392,14,89,0,942,220,Image
image-105,13,799,66,580,389,10.166666666666668,154,41,3.7560975609756095,5,31,0,840,322,Image
image-105,14,773,107,624,443,9.857142857142858,69,13,5.3076923076923075,2,7,0,786,376,Image
image-105,15,774,246,518,437,12,36,18,2,1,3,0,792,370,Image
image-105,16,775,608,167,435,12.5,25,19,1.3157894736842106,1,2,0,794,368,Image
image-105,17,747,288,226,464,9.533333333333333,286,18,15.88888888888889,6,30,0,765,397,Image
image-105,18,724,247,519,487,11.333333333333334,34,18,1.8888888888888888,1,3,0,742,420,Image
image-105,19,725,613,165,487,11,22,17,1.2941176470588236,1,2,0,742,420,Image
image-105,20,697,344,278,517,10.470588235294118,178,15,11.866666666666667,2,17,0,712,450,Image
image-105,21,621,67,583,539,9.88425925925926,150,69,2.1739130434782608,5,34,0,690,472,Image
image-105,22,622,247,520,587,11,33,20,1.65,1,3,0,642,520,Image
image-105,23,624,615,162,586,11.5,23,19,1.2105263157894737,1,2,0,643,519,Image
image-105,24,567,248,223,620,11.1,329,42,7.833333333333333,7,34,0,609,553,Image
image-105,25,569,617,160,641,11.5,23,19,1.2105263157894737,1,2,0,588,574,Image
image-105,26,541,343,271,672,10.941176470588236,186,16,11.625,2,17,0,557,605,Image
image-105,27,516,100,612,696,9.777777777777779,88,17,5.176470588235294,2,9,0,533,629,Image
image-105,28,491,69,583,725,9.866666666666667,148,13,11.384615384615385,2,15,0,504,658,Image
image-105,29,465,107,617,751,9.5,76,13,5.846153846153846,1,8,0,478,684,Image
image-105,30,440,116,631,773,10.6,53,16,3.3125,1,5,0,456,706,Image
image-105,31,441,246,518,745,11.833333333333332,36,43,0.8372093023255814,2,7,0,484,678,Image
image-105,32,443,612,157,747,13.75,31,39,0.7948717948717948,2,5,0,482,680,Image
image-105,33,408,291,223,802,9.533333333333333,286,19,15.052631578947368,6,30,0,427,735,Image
image-105,34,384,105,618,828,9.625,77,17,4.529411764705882,2,8,0,401,761,Image
image-105,35,386,247,519,826,11.333333333333334,34,17,2,1,3,0,403,759,Image
image-105,36,386,610,164,825,13,26,18,1.4444444444444444,1,2,0,404,758,Image
image-105,37,359,345,275,853,10.588235294117647,180,17,10.588235294117647,2,17,0,376,786,Image
image-105,38,283,57,603,880,10.726107226107226,140,66,2.121212121212121,6,38,0,349,813,Image
image-105,39,258,95,645,954,12,60,17,3.5294117647058822,2,5,0,275,887,Image
image-105,40,318,250,512,890,12.666666666666666,38,21,1.8095238095238095,1,3,0,339,823,Image
image-105,41,270,251,513,915,12,36,44,0.8181818181818182,2,7,0,314,848,Image
image-105,42,321,616,159,889,12.5,25,19,1.3157894736842106,1,2,0,340,822,Image
image-105,43,271,617,157,940,13,26,18,1.4444444444444444,1,2,0,289,873,Image
image-105,44,227,289,218,984,7.891666666666667,293,18,16.27777777777778,7,35,0,245,917,Image
image-105,45,198,104,613,1013,10.375,83,18,4.611111111111111,2,8,0,216,946,Image
image-105,46,200,246,518,1010,12,36,19,1.894736842105263,1,3,0,219,943,Image
image-105,47,201,612,161,1010,13.5,27,18,1.5,1,2,0,219,943,Image
image-105,48,172,349,271,1039,10.588235294117647,180,18,10,2,17,0,190,972,Image
image-105,49,143,70,599,1071,10.076923076923077,131,15,8.733333333333333,2,13,0,158,1004,Image
image-105,50,92,53,590,1098,11.173076923076923,157,39,4.0256410256410255,5,28,0,131,1031,Image
image-105,51,66,68,609,1146,12.3,123,17,7.235294117647059,3,10,0,83,1079,Image
image-105,52,77,252,510,1081,11.666666666666666,38,71,0.5352112676056338,3,11,0,148,1014,Image
image-105,53,78,618,155,1131,13.5,27,20,1.35,1,2,0,98,1064,Image
image-105,54,40,297,216,1170,9.566666666666666,287,19,15.105263157894736,6,30,0,59,1103,Image
image-106,0,1171,261,271,39,10.72,268,19,14.105263157894736,3,25,0,1190,-26,Garbage
image-106,1,1172,729,36,39,11.666666666666666,35,18,1.9444444444444444,1,3,0,1190,-26,Garbage
image-106,2,1085,93,622,126,10.625,85,18,4.722222222222222,2,8,0,1103,61,Image
image-106,3,1088,239,524,99,12,37,42,0.8809523809523809,2,7,0,1130,34,Image
image-106,4,1062,239,525,146,12,36,21,1.7142857142857142,1,3,0,1083,81,Image
image-106,5,1110,609,168,98,11.5,23,21,1.0952380952380953,1,2,0,1131,33,Image
image-106,6,1061,606,168,129,13,26,39,0.6666666666666666,2,4,0,1100,64,Image
image-106,7,1034,333,281,177,10.941176470588236,186,18,10.333333333333334,2,17,0,1052,112,Image
image-106,8,986,228,525,200,13.5,47,43,1.0930232558139534,2,7,0,1029,135,Image
image-106,9,984,607,168,225,12.5,25,20,1.25,1,2,0,1004,160,Image
image-106,10,959,62,621,254,10.636363636363637,117,16,7.3125,2,11,0,975,189,Image
image-106,11,961,240,523,249,12.333333333333334,37,19,1.9473684210526316,1,3,0,980,184,Image
image-106,12,936,245,523,274,10.666666666666666,32,19,1.6842105263157894,1,3,0,955,209,Image
image-106,13,934,607,167,277,13,26,18,1.4444444444444444,1,2,0,952,212,Image
image-106,14,909,236,526,299,12.666666666666666,38,21,1.8095238095238095,1,3,0,930,234,Image
image-106,15,883,264,269,328,10.68,267,18,14.833333333333334,4,25,0,901,263,Image
image-106,16,831,72,224,379,13.263157894736842,504,19,26.526315789473685,10,38,0,850,314,Paragraph
image-106,17,578,30,29,408,10.528363760446831,741,243,3.049382716049383,105,704,0,821,343,Paragraph
image-106,18,554,37,571,661,10.666666666666666,192,14,13.714285714285714,2,18,0,568,596,Paragraph
image-106,19,483,215,487,716,8.583333333333332,98,30,3.2666666666666666,4,21,0,513,651,Image
image-106,20,504,595,163,710,8.4,42,15,2.8,1,5,0,519,645,Image
image-106,21,473,563,131,728,8.598484848484848,106,28,3.7857142857142856,4,24,0,501,663,Image
image-106,22,408,69,606,778,10.408333333333333,125,43,2.9069767441860463,2,18,0,451,713,Image
image-106,23,398,242,521,761,11.777777777777779,37,70,0.5285714285714286,3,11,0,468,696,Image
image-106,24,398,610,167,762,11.333333333333334,23,69,0.3333333333333333,3,8,0,467,697,Image
image-106,25,371,289,231,840,9.655172413793103,280,18,15.555555555555555,6,29,0,389,775,Image
image-106,26,316,55,518,869,11.170512820512819,227,44,5.159090909090909,6,37,0,360,804,Image
image-106,27,319,608,164,867,12.75,28,43,0.6511627906976745,2,5,0,362,802,Image
image-106,28,286,338,279,925,10.764705882352942,183,18,10.166666666666666,2,17,0,304,860,Image
image-106,29,255,56,521,954,10.756410256410255,223,20,11.15,3,17,0,275,889,Image
image-106,30,257,609,163,954,14,28,18,1.5555555555555556,1,2,0,275,889,Image
image-106,31,176,64,605,984,10.266666666666667,131,69,1.8985507246376812,4,36,0,245,919,Image
image-106,32,152,103,637,1060,12,60,17,3.5294117647058822,2,5,0,169,995,Image
image-106,33,161,242,519,1023,12.5,39,45,0.8666666666666667,2,7,0,206,958,Image
image-106,34,233,610,167,978,11.5,23,18,1.2777777777777777,1,2,0,251,913,Image
image-106,35,187,610,164,1023,13,26,19,1.368421052631579,1,2,0,206,958,Image
image-106,36,124,291,229,1086,9.655172413793103,280,19,14.736842105263158,6,29,0,143,1021,Image
image-106,37,80,65,601,1132,10.307692307692308,134,17,7.882352941176471,3,13,0,97,1067,Image
image-106,38,69,244,520,1114,11.333333333333332,36,46,0.782608695652174,2,7,0,115,1049,Image
image-106,39,72,610,164,1118,13,26,39,0.6666666666666666,2,4,0,111,1053,Image
image-106,40,45,341,279,1167,10.588235294117647,180,17,10.588235294117647,2,17,0,62,1102,Image
