FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,Label
image-159,1,1171,122,123,40,10.471698113207546,555,18,30.833333333333332,Garbage
image-159,2,1109,345,275,101,10.588235294117649,180,19,9.473684210526315,Garbage
image-159,3,1086,248,523,123,14.5,29,20,1.45,Garbage
image-159,4,1035,248,525,148,13,27,46,0.5869565217391305,Garbage
image-159,5,959,246,523,197,14.333333333333334,31,73,0.4246575342465753,Garbage
image-159,6,958,602,171,125,12.416666666666666,27,146,0.18493150684931506,Garbage
image-159,7,897,65,578,315,11.6,157,17,9.235294117647058,Garbage
image-159,8,907,311,235,279,10.11125,254,43,5.906976744186046,Garbage
image-159,9,871,84,599,344,10.636363636363637,117,14,8.357142857142858,Garbage
image-159,10,847,246,527,339,13.25,27,43,0.627906976744186,Garbage
image-159,11,846,599,171,339,13,30,44,0.6818181818181818,Garbage
image-159,12,820,343,278,393,10.529411764705882,179,16,11.1875,Garbage
image-159,13,745,246,527,414,13.333333333333334,27,70,0.38571428571428573,Garbage
image-159,14,743,599,172,415,13.166666666666666,29,71,0.4084507042253521,Garbage
image-159,15,693,65,581,492,10.970707070707071,154,44,3.5,Garbage
image-159,16,694,245,528,517,13.5,27,18,1.5,Garbage
image-159,17,694,599,176,518,12.5,25,17,1.4705882352941178,Garbage
image-159,18,667,301,238,545,10.44,261,17,15.352941176470589,Garbage
image-159,19,642,66,533,567,11.166666666666666,201,20,10.05,Garbage
image-159,20,593,247,527,593,12.75,26,43,0.6046511627906976,Garbage
image-159,21,590,601,171,569,13,28,70,0.4,Garbage
image-159,22,540,303,236,646,10.43875,261,43,6.069767441860465,Garbage
image-159,23,495,68,581,692,10.351515151515152,151,42,3.5952380952380953,Garbage
image-159,24,469,245,527,714,13.25,28,46,0.6086956521739131,Garbage
image-159,25,469,600,173,718,13,27,42,0.6428571428571429,Garbage
image-159,26,442,339,275,769,10.941176470588236,186,18,10.333333333333334,Garbage
image-159,27,368,245,529,791,12.5,26,70,0.37142857142857144,Garbage
image-159,28,366,599,173,793,13.333333333333334,28,70,0.4,Garbage
image-159,29,316,77,587,871,9.952991452991451,136,42,3.238095238095238,Garbage
image-159,30,189,67,585,1025,9.866666666666667,148,15,9.866666666666667,Garbage
image-159,31,165,246,528,893,12.142857142857142,26,171,0.15204678362573099,Garbage
image-159,32,161,599,173,894,13.428571428571429,28,174,0.16091954022988506,Garbage
image-159,33,110,303,236,1075,10.25125,261,44,5.931818181818182,Garbage
image-159,34,61,65,582,1124,10.236363636363636,153,44,3.477272727272727,Garbage
image-159,35,62,243,533,1149,12,24,18,1.3333333333333333,Garbage
image-159,36,37,245,530,1173,12.5,25,19,1.3157894736842106,Garbage
image-159,37,34,596,176,1151,13,28,44,0.6363636363636364,Garbage
image-160,0,1175,266,270,35,10.56,264,19,13.894736842105264,Garbage
image-160,1,1177,730,36,33,11.333333333333334,34,19,1.7894736842105263,Garbage
image-160,2,1116,337,281,96,10.705882352941176,182,17,10.705882352941176,Garbage
image-160,3,1014,242,532,121,11.75,26,94,0.2765957446808511,Garbage
image-160,4,1089,596,177,119,13.5,27,21,1.2857142857142858,Garbage
image-160,5,1066,598,179,145,11.5,23,18,1.2777777777777777,Garbage
image-160,6,1014,598,178,170,11.75,24,45,0.5333333333333333,Garbage
image-160,7,963,83,594,225,9.452991452991451,123,41,3,Garbage
image-160,8,811,241,530,247,13,29,171,0.1695906432748538,Garbage
image-160,9,811,596,175,246,13.357142857142858,29,172,0.1686046511627907,Garbage
image-160,10,365,34,32,447,12.489828979438276,734,417,1.7601918465227817,Paragraph
image-160,11,335,37,405,879,11.933333333333334,358,15,23.866666666666667,Paragraph
image-160,12,246,37,41,913,11.000045093795094,722,70,10.314285714285715,Comment
image-160,13,222,33,610,992,9.8125,157,15,10.466666666666667,Garbage
image-160,14,180,583,170,1035,9.4,47,14,3.357142857142857,Garbage
image-160,15,165,211,517,1050,9,72,14,5.142857142857143,Garbage
image-160,16,144,191,506,1070,8.583333333333334,103,15,6.866666666666666,Garbage
image-160,17,138,553,144,1057,8.473484848484848,103,34,3.0294117647058822,Garbage
image-160,18,115,37,609,1096,10.266666666666667,154,18,8.555555555555555,Comment
image-160,19,38,44,612,1125,10.175824175824175,144,66,2.1818181818181817,Comment
image-160,20,38,238,535,1120,12.333333333333334,27,71,0.38028169014084506,Garbage
image-160,21,90,593,179,1121,14,28,18,1.5555555555555556,Garbage
image-160,22,40,594,180,1146,12,26,43,0.6046511627906976,Garbage
image-161,0,1178,27,127,31,11.246666666666666,646,20,32.3,Garbage
image-161,1,1077,45,536,106,10.243697478991596,219,46,4.760869565217392,Garbage
image-161,2,1116,294,240,92,10.23076923076923,266,21,12.666666666666666,Garbage
image-161,3,1079,598,179,130,11.5,23,20,1.15,Garbage
image-161,4,1016,73,595,171,10.122377622377623,132,42,3.142857142857143,Garbage
image-161,5,1057,337,281,154,10.705882352941176,182,18,10.11111111111111,Garbage
image-161,6,990,86,610,224,10.4,104,15,6.933333333333334,Garbage
image-161,7,736,239,531,218,12.954545454545457,30,275,0.10909090909090909,Garbage
image-161,8,737,592,177,218,12.909090909090908,31,274,0.11313868613138686,Garbage
image-161,9,649,57,582,511,10.342261904761903,161,69,2.3333333333333335,Garbage
image-161,10,675,240,537,534,11.5,23,20,1.15,Garbage
image-161,11,715,290,241,495,10.346153846153848,269,19,14.157894736842104,Garbage
image-161,12,677,628,39,510,10.5,133,42,3.1666666666666665,Garbage
image-161,13,624,93,615,591,10.22222222222222,92,14,6.571428571428571,Garbage
image-161,14,599,239,533,586,13.5,28,44,0.6363636363636364,Garbage
image-161,15,577,335,282,634,10.764705882352942,183,18,10.166666666666666,Garbage
image-161,16,375,240,511,657,12.583333333333334,49,197,0.24873096446700507,Garbage
image-161,17,375,594,163,707,12.5,43,147,0.2925170068027211,Garbage
image-161,18,554,626,51,657,11.181818181818182,123,18,6.833333333333333,Garbage
image-161,19,334,68,534,875,11.647058823529411,198,20,9.9,Paragraph
image-161,20,309,242,535,900,11.5,23,20,1.15,Garbage
image-161,21,353,295,237,856,10.307692307692308,268,20,13.4,Garbage
image-161,22,309,596,163,874,11.875,41,46,0.8913043478260869,Garbage
image-161,23,281,336,281,930,10.764705882352942,183,18,10.166666666666666,Garbage
image-161,24,256,242,532,953,13,26,20,1.3,Garbage
image-161,25,258,596,163,952,10.25,41,19,2.1578947368421053,Garbage
image-161,26,221,59,615,991,10.5,126,17,7.411764705882353,Garbage
image-161,27,233,242,532,976,13,26,20,1.3,Garbage
image-161,28,182,240,530,1002,13.25,30,45,0.6666666666666666,Garbage
image-161,29,182,596,177,977,12.166666666666666,27,70,0.38571428571428573,Garbage
image-161,30,68,55,578,1066,10.114583333333334,167,95,1.7578947368421052,Garbage
image-161,31,155,292,240,1055,10.307692307692308,268,19,14.105263157894736,Garbage
image-161,32,43,125,654,1172,10.5,21,14,1.5,Paragraph
image-161,33,45,239,535,1166,13,26,18,1.4444444444444444,Garbage
image-161,34,45,594,180,1167,13,26,17,1.5294117647058822,Garbage
image-162,0,1187,263,270,24,10.68,267,18,14.833333333333334,Garbage
image-162,1,1191,726,34,19,13.333333333333334,40,19,2.1052631578947367,Garbage
image-162,2,1128,336,281,84,10.764705882352942,183,17,10.764705882352942,Garbage
image-162,3,975,240,532,107,13.166666666666666,28,147,0.19047619047619047,Garbage
image-162,4,948,61,534,260,12.058823529411764,205,21,9.761904761904763,Title
image-162,5,874,240,532,287,13.666666666666666,28,68,0.4117647058823529,Garbage
image-162,6,823,240,532,361,13.25,28,45,0.6222222222222222,Garbage
image-162,7,799,242,532,412,13,26,18,1.4444444444444444,Garbage
image-162,8,799,596,160,106,12.288461538461538,44,324,0.13580246913580246,Garbage
image-162,9,771,292,234,439,10.538461538461538,274,19,14.421052631578947,Garbage
image-162,10,720,72,592,468,9.707142857142856,136,41,3.317073170731707,Garbage
image-162,11,722,240,535,489,12.5,25,18,1.3888888888888888,Garbage
image-162,12,747,639,82,466,11.285714285714286,79,16,4.9375,Garbage
image-162,13,722,631,78,493,10.11111111111111,91,14,6.5,Garbage
image-162,14,698,655,93,518,10.4,52,13,4,Garbage
image-162,15,644,85,592,543,10.125,123,42,2.9285714285714284,Garbage
image-162,16,646,242,532,565,13,26,18,1.4444444444444444,Garbage
image-162,17,618,339,281,594,10.588235294117649,180,17,10.588235294117647,Garbage
image-162,18,467,241,530,616,12.5,29,146,0.19863013698630136,Garbage
image-162,19,466,594,177,616,12.666666666666666,29,147,0.19727891156462585,Garbage
image-162,20,439,286,239,770,10.576923076923077,275,20,13.75,Garbage
image-162,21,415,68,532,794,12.178571428571429,200,20,10,Title
image-162,22,389,240,535,821,12.5,25,19,1.3157894736842106,Garbage
image-162,23,390,596,180,794,11.75,24,45,0.5333333333333333,Garbage
image-162,24,363,334,286,849,10.588235294117649,180,17,10.588235294117647,Garbage
image-162,25,288,64,581,901,10.291666666666668,155,40,3.875,Garbage
image-162,26,238,240,532,871,12.6,28,120,0.23333333333333334,Garbage
image-162,27,315,597,179,871,11.25,24,43,0.5581395348837209,Garbage
image-162,28,262,595,179,922,12.5,26,45,0.5777777777777777,Garbage
image-162,29,238,595,179,972,13,26,19,1.368421052631579,Garbage
image-162,30,210,296,250,1000,10.583333333333334,254,19,13.368421052631579,Garbage
image-162,31,135,61,579,1026,9.666666666666666,160,68,2.3529411764705883,Garbage
image-162,32,110,82,601,1105,9.75,117,14,8.357142857142858,Garbage
image-162,33,84,70,591,1131,9.928571428571429,139,14,9.928571428571429,Garbage
image-162,34,59,235,535,1126,13.75,30,44,0.6818181818181818,Garbage
image-162,35,82,631,78,1105,10.484126984126984,91,42,2.1666666666666665,Garbage
image-162,36,58,655,93,1158,10.4,52,13,4,Garbage
image-162,37,22,95,384,1188,9.17142857142857,321,19,16.894736842105264,Comment
image-163,0,1173,32,731,37,12.333333333333334,37,19,1.9473684210526316,Garbage
image-163,1,1171,119,123,41,10.528301886792454,558,17,32.8235294117647,Garbage
image-163,2,1112,342,280,98,10.470588235294118,178,19,9.368421052631579,Garbage
image-163,3,985,246,525,125,13,29,119,0.24369747899159663,Garbage
image-163,4,986,600,171,175,13.333333333333334,29,68,0.4264705882352941,Garbage
image-163,5,1087,632,45,126,11.181818181818182,123,16,7.6875,Garbage
image-163,6,953,301,245,257,10.583333333333334,254,19,13.368421052631579,Garbage
image-163,7,903,245,530,306,12.5,25,20,1.25,Garbage
image-163,8,879,640,69,285,10.57037037037037,91,65,1.4,Garbage
image-163,9,852,338,279,361,10.764705882352942,183,16,11.4375,Garbage
image-163,10,827,245,529,382,13,26,20,1.3,Garbage
image-163,11,774,242,529,409,13.75,29,46,0.6304347826086957,Garbage
image-163,12,750,242,530,458,14,28,21,1.3333333333333333,Garbage
image-163,13,752,598,174,383,12.25,28,94,0.2978723404255319,Garbage
image-163,14,720,300,245,491,10.625,255,18,14.166666666666666,Garbage
image-163,15,694,69,533,515,11.647058823529411,198,20,9.9,Garbage
image-163,16,670,241,531,541,14,28,18,1.5555555555555556,Garbage
image-163,17,671,599,177,515,12,24,43,0.5581395348837209,Garbage
image-163,18,643,335,279,570,10.941176470588236,186,16,11.625,Garbage
image-163,19,593,242,531,592,13,27,44,0.6136363636363636,Garbage
image-163,20,567,242,532,642,13,26,20,1.3,Garbage
image-163,21,618,599,177,591,12,24,20,1.2,Garbage
image-163,22,569,597,176,612,13,27,48,0.5625,Garbage
image-163,23,537,300,245,674,10.625,255,18,14.166666666666666,Garbage
image-163,24,460,51,569,702,10.105882352941176,180,67,2.6865671641791047,Title
image-163,25,434,61,595,781,10.285714285714286,144,14,10.285714285714286,Garbage
image-163,26,410,242,532,776,12.25,26,43,0.6046511627906976,Garbage
image-163,27,436,635,70,751,10.634920634920634,95,42,2.261904761904762,Garbage
image-163,28,411,655,95,805,10,50,13,3.8461538461538463,Garbage
image-163,29,379,336,281,834,10.764705882352942,183,16,11.4375,Garbage
image-163,30,226,239,533,857,13,28,146,0.1917808219178082,Garbage
image-163,31,175,56,534,1009,13.01851851851852,210,45,4.666666666666667,Title
image-163,32,151,240,535,1058,12.5,25,20,1.25,Garbage
image-163,33,202,595,178,857,12.428571428571429,27,170,0.1588235294117647,Garbage
image-163,34,151,595,179,1033,12.25,26,45,0.5777777777777777,Garbage
image-163,35,118,296,246,1091,10.75,258,20,12.9,Garbage
image-163,36,94,65,588,1119,10.5,147,16,9.1875,Garbage
image-163,37,69,237,535,1115,13.25,28,45,0.6222222222222222,Garbage
image-163,38,70,594,162,1115,10.25,44,44,1,Garbage
image-163,39,42,333,287,1169,10.588235294117649,180,18,10,Paragraph
image-164,0,1177,261,267,32,11.155,272,20,13.6,Garbage
image-164,1,1184,733,34,26,11,33,19,1.736842105263158,Garbage
image-164,2,966,244,527,92,12.857142857142858,29,171,0.1695906432748538,Garbage
image-164,3,993,598,155,89,12.541666666666666,47,147,0.3197278911564626,Garbage
image-164,4,967,603,174,242,11.5,23,20,1.15,Garbage
image-164,5,940,302,244,271,10.583333333333334,254,18,14.11111111111111,Garbage
image-164,6,837,65,575,298,9.578536414565828,160,94,1.702127659574468,Garbage
image-164,7,812,73,586,404,10.071428571428571,141,13,10.846153846153847,Garbage
image-164,8,787,246,527,400,12.5,27,42,0.6428571428571429,Garbage
image-164,9,814,644,65,373,10.6984126984127,91,42,2.1666666666666665,Garbage
image-164,10,789,660,86,427,10.8,54,13,4.153846153846154,Garbage
image-164,11,761,339,281,450,10.588235294117649,180,18,10,Garbage
image-164,12,710,246,529,474,12.25,25,45,0.5555555555555556,Garbage
image-164,13,737,602,175,473,11.5,23,19,1.2105263157894737,Garbage
image-164,14,712,601,173,497,13,26,20,1.3,Garbage
image-164,15,686,246,529,526,12.5,25,17,1.4705882352941178,Garbage
image-164,16,686,602,173,523,12.5,25,20,1.25,Garbage
image-164,17,373,38,31,562,12.623043877849408,731,294,2.4863945578231292,Paragraph
image-164,18,343,39,681,869,13.333333333333334,80,17,4.705882352941177,Paragraph
image-164,19,228,39,36,904,11.101427667841332,725,97,7.474226804123711,Paragraph
image-164,20,195,587,166,1021,9.4,47,13,3.6153846153846154,Garbage
image-164,21,158,199,498,1037,8.604166666666668,103,34,3.0294117647058822,Garbage
image-164,22,152,557,140,1044,8.200757575757576,103,33,3.121212121212121,Garbage
image-164,23,80,245,528,1081,12.333333333333334,27,68,0.39705882352941174,Garbage
image-164,24,78,599,159,1082,12.083333333333334,42,69,0.6086956521739131,Garbage
image-164,25,52,302,243,1159,10.625,255,18,14.166666666666666,Garbage
image-164,26,26,69,696,1186,11.666666666666666,35,17,2.0588235294117645,Garbage
image-165,0,1175,31,733,34,12,36,20,1.8,Garbage
image-165,1,1174,117,125,40,10.528301886792454,558,15,37.2,Garbage
image-165,2,1113,71,527,95,11.882352941176473,202,21,9.619047619047619,Title
image-165,3,952,244,528,131,12.833333333333334,28,146,0.1917808219178082,Garbage
image-165,4,1093,339,279,119,10.705882352941176,182,17,10.705882352941176,Garbage
image-165,5,951,598,173,96,13.142857142857142,29,182,0.15934065934065933,Garbage
image-165,6,924,304,242,286,10.583333333333334,254,19,13.368421052631579,Garbage
image-165,7,899,70,532,310,11.647058823529411,198,20,9.9,Garbage
image-165,8,902,602,176,312,11,22,15,1.4666666666666666,Garbage
image-165,9,874,339,281,338,10.588235294117649,180,17,10.588235294117647,Garbage
image-165,10,798,70,530,361,11.37782805429864,200,70,2.857142857142857,Garbage
image-165,11,748,243,530,438,12.75,27,43,0.627906976744186,Garbage
image-165,12,775,599,174,362,11.875,27,92,0.29347826086956524,Garbage
image-165,13,721,244,530,488,13,26,20,1.3,Garbage
image-165,14,722,598,176,484,13,26,23,1.1304347826086956,Garbage
image-165,15,697,302,244,514,10.583333333333334,254,18,14.11111111111111,Garbage
image-165,16,672,245,530,539,12.5,25,18,1.3888888888888888,Garbage
image-165,17,673,601,176,537,11.5,23,19,1.2105263157894737,Garbage
image-165,18,645,339,279,567,10.705882352941176,182,17,10.705882352941176,Garbage
image-165,19,621,246,531,590,11.5,23,18,1.2777777777777777,Garbage
image-165,20,596,245,529,611,13,26,22,1.1818181818181819,Garbage
image-165,21,597,599,175,590,12.75,26,42,0.6190476190476191,Garbage
image-165,22,570,302,244,642,10.583333333333334,254,17,14.941176470588236,Garbage
image-165,23,542,61,528,666,11.105263157894736,211,21,10.047619047619047,Garbage
image-165,24,518,85,592,696,10.25,123,15,8.2,Garbage
image-165,25,492,95,615,723,10,90,14,6.428571428571429,Garbage
image-165,26,494,243,531,716,13,26,19,1.368421052631579,Garbage
image-165,27,466,341,279,745,10.588235294117649,180,18,10,Garbage
image-165,28,449,645,76,766,11.285714285714286,79,14,5.642857142857143,Garbage
image-165,29,396,243,530,791,13.25,27,42,0.6428571428571429,Garbage
image-165,30,423,637,72,792,10.11111111111111,91,14,6.5,Garbage
image-165,31,397,660,87,818,10.6,53,14,3.7857142857142856,Garbage
image-165,32,346,244,529,838,13,27,45,0.6,Garbage
image-165,33,295,245,529,889,12.75,26,45,0.5777777777777777,Garbage
image-165,34,246,245,528,939,12.5,27,44,0.6136363636363636,Garbage
image-165,35,246,598,173,838,13.166666666666666,29,145,0.2,Garbage
image-165,36,218,302,244,992,10.583333333333334,254,19,13.368421052631579,Garbage
image-165,37,192,72,530,1017,11.647058823529411,198,20,9.9,Garbage
image-165,38,195,599,158,1015,10.75,43,19,2.263157894736842,Garbage
image-165,39,167,341,280,1046,10.529411764705882,179,16,11.1875,Garbage
image-165,40,66,244,530,1067,12,26,96,0.2708333333333333,Garbage
image-165,41,42,246,531,1170,11.5,23,17,1.3529411764705883,Garbage
image-165,42,42,597,158,1066,12.65,45,121,0.371900826446281,Garbage
image-166,0,1171,269,263,39,10.72,268,19,14.105263157894736,Garbage
image-166,1,1174,733,33,37,11.333333333333334,34,18,1.8888888888888888,Garbage
image-166,2,936,243,528,95,12.1875,29,198,0.14646464646464646,Garbage
image-166,3,936,597,158,94,12.96875,45,199,0.22613065326633167,Garbage
image-166,4,909,303,243,302,10.583333333333334,254,18,14.11111111111111,Garbage
image-166,5,884,74,531,325,11.470588235294118,195,20,9.75,Garbage
image-166,6,885,599,175,326,13,26,18,1.4444444444444444,Garbage
image-166,7,857,337,280,354,10.764705882352942,183,18,10.166666666666666,Garbage
image-166,8,555,242,529,377,12.458333333333334,29,297,0.09764309764309764,Title
image-166,9,529,244,530,680,13,26,20,1.3,Garbage
image-166,10,505,244,532,705,12,24,19,1.263157894736842,Garbage
image-166,11,504,596,159,377,12.607142857142858,45,348,0.12931034482758622,Garbage
image-166,12,477,295,237,733,10.307692307692308,268,19,14.105263157894736,Garbage
image-166,13,453,71,531,757,11.647058823529411,198,19,10.421052631578947,Garbage
image-166,14,453,599,178,757,11.5,23,19,1.2105263157894737,Garbage
image-166,15,427,335,280,786,10.882352941176473,185,16,11.5625,Garbage
image-166,16,351,239,533,808,12.666666666666666,28,70,0.4,Garbage
